#NOTES: 
#All Castle doors and gates are found in the castledoor.sql
#All thrones and signs are found in the staticobjects.csv
#To make a door unlockable through the unlock skill, add true to the end of the string
#Doors sorted by map regions
#Table Description:
#name;static_object_id;posx;posy;posz;ax;ay;bx;by;cx;cy;dx;dy;minz;maxz;hp;physical_defence;magic_defence;unlockable;autoopen
##############################################################################

# Doors on region 16_20:

#Normil's Garden
Normils_garden_17;16200017;-108898;82223;-12878;-108898;82223;-108898;82223;-108898;82223;-108898;82223;-12878;-12878;158250;644;518;False;False
Normils_garden_18;16200018;-110476;82844;-12878;-110476;82844;-110476;82844;-110476;82844;-110476;82844;-12878;-12878;158250;644;518;False;False
Normils_garden_19;16200019;-112043;82231;-12878;-112043;82231;-112043;82231;-112043;82231;-112043;82231;-12878;-12878;158250;644;518;False;False
Normils_garden_20;16200022;-107475;83666;-12884;-107475;87177;-107475;87177;-107475;87177;-107475;87177;-12884;-12884;158250;644;518;False;False
Normils_garden_21;16200023;-109201;81920;-12907;-109328;81976;-109144;81792;-108801;82136;-108984;82320;-12907;-12847;158250;644;518;False;False
Normils_garden_22;16200024;-110473;82417;-12906;-110602;82854;-110342;82854;-110342;82366;-110603;82367;-12906;-12850;158250;644;518;False;False
Normils_garden_23;16200025;-111741;81914;-12908;-112141;82130;-111957;82316;-111611;81970;-111796;81786;-12908;-12846;158250;644;518;False;False
################################################################################

# Doors on region 17_10:

# Olympiad Arena
olympiadarena_Door_001;19170001;-21667;-21072;-3037;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
olympiadarena_Door_001;19170002;-20027;-21072;-3037;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
olympiadarena_Door_001;17100001;-88824;-252637;-3342;-88834;-252510;-88810;-252510;-88810;-252766;-88836;-252766;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100002;-87184;-252637;-3342;-87200;-252510;-87165;-252510;-87165;-252766;-87200;-252766;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100003;-84599;-252637;-3342;-84609;-252510;-84585;-252510;-84585;-252766;-84611;-252766;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100004;-82959;-252637;-3342;-82975;-252510;-82940;-252510;-82940;-252766;-82975;-252766;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100005;-80410;-252637;-3342;-80420;-252510;-80396;-252510;-80396;-252766;-80422;-252766;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100006;-78749;-252637;-3342;-78765;-252510;-78730;-252510;-78730;-252766;-78765;-252766;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100007;-76491;-252637;-3342;-76501;-252510;-76477;-252510;-76477;-252766;-76503;-252766;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100008;-74851;-252637;-3342;-74867;-252510;-74832;-252510;-74832;-252766;-74867;-252766;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100009;-88824;-249762;-3342;-88834;-249635;-88810;-249635;-88810;-249891;-88836;-249891;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100010;-87184;-249762;-3342;-87200;-249635;-87165;-249635;-87165;-249891;-87200;-249891;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100011;-84599;-249762;-3342;-84609;-249635;-84585;-249635;-84585;-249891;-84611;-249891;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100012;-82959;-249762;-3342;-82975;-249635;-82940;-249635;-82940;-249891;-82975;-249891;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100013;-80410;-249762;-3342;-80420;-249635;-80396;-249635;-80396;-249891;-80422;-249891;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100014;-78770;-249762;-3342;-78786;-249635;-78751;-249635;-78751;-249891;-78786;-249891;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100015;-76491;-249762;-3342;-76501;-249635;-76477;-249635;-76477;-249891;-76503;-249891;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100016;-74851;-249762;-3342;-74867;-249635;-74832;-249635;-74832;-249891;-74867;-249891;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100017;-88824;-246955;-3342;-88834;-246828;-88810;-246828;-88810;-247084;-88836;-247084;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100018;-87184;-246955;-3342;-87200;-246828;-87165;-246828;-87165;-247084;-87200;-247084;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100019;-84599;-246955;-3342;-84609;-246828;-84585;-246828;-84585;-247084;-84611;-247084;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100020;-82959;-246955;-3342;-82975;-246828;-82940;-246828;-82940;-247084;-82975;-247084;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100021;-80410;-246955;-3342;-80420;-246828;-80396;-246828;-80396;-247084;-80422;-247084;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100022;-78770;-246955;-3342;-78786;-246828;-78751;-246828;-78751;-247084;-78786;-247084;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100023;-76491;-246955;-3342;-76501;-246828;-76477;-246828;-76477;-247084;-76503;-247084;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100024;-74851;-246955;-3342;-74867;-246828;-74832;-246828;-74832;-247084;-74867;-247084;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100025;-88824;-244275;-3342;-88834;-244148;-88810;-244148;-88810;-244404;-88836;-244404;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100026;-87184;-244275;-3342;-87200;-244148;-87165;-244148;-87165;-244404;-87200;-244404;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100027;-84599;-244275;-3342;-84609;-244148;-84585;-244148;-84585;-244404;-84611;-244404;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100028;-82959;-244275;-3342;-82975;-244148;-82940;-244148;-82940;-244404;-82975;-244404;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100029;-80410;-244275;-3342;-80420;-244148;-80396;-244148;-80396;-244404;-80422;-244404;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100030;-78770;-244275;-3342;-78786;-244148;-78751;-244148;-78751;-244404;-78786;-244404;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100031;-76491;-244275;-3342;-76501;-244148;-76477;-244148;-76477;-244404;-76503;-244404;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100032;-74851;-244275;-3342;-74867;-244148;-74832;-244148;-74832;-244404;-74867;-244404;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100033;-88824;-241480;-3342;-88834;-241353;-88810;-241353;-88810;-241609;-88836;-241609;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100034;-87184;-241480;-3342;-87200;-241353;-87165;-241353;-87165;-241609;-87200;-241609;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100035;-84599;-241480;-3342;-84609;-241353;-84585;-241353;-84585;-241609;-84611;-241609;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100036;-82959;-241480;-3342;-82975;-241353;-82940;-241353;-82940;-241609;-82975;-241609;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100037;-80410;-241480;-3342;-80420;-241353;-80396;-241353;-80396;-241609;-80422;-241609;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100038;-78770;-241480;-3342;-78786;-241353;-78751;-241353;-78751;-241609;-78786;-241609;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100039;-76491;-241480;-3342;-76501;-241353;-76477;-241353;-76477;-241609;-76503;-241609;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100040;-74851;-241480;-3342;-74867;-241353;-74832;-241353;-74832;-241609;-74867;-241609;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100041;-88800;-238836;-3342;-88810;-238709;-88786;-238709;-88786;-238965;-88812;-238965;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100042;-87160;-238836;-3342;-87176;-238709;-87141;-238709;-87141;-238965;-87176;-238965;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100043;-84599;-238836;-3342;-84609;-238709;-84585;-238709;-84585;-238965;-84611;-238965;-3342;-3342;158250;644;518;False;False
olympiadarena_Door_001;17100044;-82959;-238836;-3342;-82975;-238709;-82940;-238709;-82940;-238965;-82975;-238965;-3342;-3342;158250;644;518;False;False
###############################################################################

# Doors on region 17_15:

Automatic_Door;17150001;-85904;-86402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150002;-83904;-86402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150003;-81904;-86402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150004;-79904;-86402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150005;-77904;-86402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150006;-86498;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150007;-85310;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150008;-84498;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150009;-83310;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150010;-82498;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150011;-81310;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150012;-80498;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150013;-79310;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150014;-78498;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150015;-77310;-85808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150016;-85904;-85214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150017;-83904;-85214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150018;-81904;-85214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150019;-79904;-85214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150020;-77904;-85214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150021;-85904;-84402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150022;-83904;-84402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150023;-81904;-84402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150024;-79904;-84402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150025;-77904;-84402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150026;-86498;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150027;-85310;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150028;-84498;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150029;-83310;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150030;-82498;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150031;-81310;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150032;-80498;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150033;-79310;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150034;-78498;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150035;-77310;-83808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150036;-85904;-83214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150037;-83904;-83214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150038;-81904;-83214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150039;-79904;-83214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150040;-77904;-83214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150041;-85904;-82402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150042;-83904;-82402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150043;-81904;-82402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150044;-79904;-82402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150045;-77904;-82402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150046;-86498;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150047;-85310;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150048;-84498;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150049;-83310;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150050;-82498;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150051;-81310;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150052;-80498;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150053;-79310;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150054;-78498;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150055;-77310;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150056;-85904;-81214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150057;-83904;-81214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150058;-81904;-81214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150059;-79904;-81214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150060;-77904;-81214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150061;-85904;-80402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150062;-83904;-80402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150063;-81904;-80402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150064;-79904;-80402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150065;-77904;-80402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150066;-86498;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150067;-85310;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150068;-84498;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150069;-83310;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150070;-82498;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150071;-81310;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150072;-80498;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150073;-79310;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150074;-78498;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150075;-77310;-79808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150076;-85904;-79214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150077;-83904;-79214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150078;-81904;-79214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150079;-79904;-79214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150080;-77904;-79214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150081;-85904;-78402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150082;-83904;-78402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150083;-81904;-78402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150084;-79904;-78402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150085;-77904;-78402;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150086;-86498;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150087;-85310;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150088;-84498;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150089;-83310;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150090;-82498;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150091;-81310;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150092;-80498;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150093;-79310;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150094;-78498;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150095;-77310;-77808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150096;-85904;-77214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150097;-83904;-77214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150098;-81904;-77214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150099;-79904;-77214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150100;-77904;-77214;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150101;-87036;-82398;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150102;-86545;-81808;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17150103;-87036;-81218;-8384;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
############################################################################

# Doors on region 17_16:

#Underground Coliseum
Gate_1;17160001;-81006;-51669;-11439;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_2;17160002;-80600;-51790;-11453;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_3;17160003;-80267;-50993;-11441;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_4;17160004;-80094;-51342;-11435;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_5;17160005;-78548;-52279;-11460;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_6;17160006;-78961;-52313;-11433;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_7;17160007;-79898;-53425;-11453;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_8;17160008;-80026;-52991;-11453;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_9;17160009;-79232;-49127;-11442;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_10;17160010;-79026;-48794;-11436;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_11;17160011;-79643;-48216;-11437;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_12;17160012;-79292;-48148;-11434;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_13;17160013;-77927;-47015;-11434;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_14;17160014;-77988;-47382;-11432;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_15;17160015;-77268;-48589;-11436;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_16;17160016;-77662;-48607;-11441;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_17;17160017;-81142;-46668;-11440;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_18;17160018;-81385;-46367;-11434;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_19;17160019;-81001;-44640;-11436;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_20;17160020;-81111;-45014;-11439;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_21;17160021;-82701;-44745;-11434;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_22;17160022;-82376;-44916;-11433;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_23;17160023;-82132;-46753;-11432;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_24;17160024;-82077;-46391;-11435;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_25;17160025;-84084;-47670;-11430;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_26;17160026;-84442;-47823;-11434;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_27;17160027;-84269;-48644;-11435;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_28;17160028;-84625;-48465;-11454;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_29;17160029;-86353;-48663;-11435;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_30;17160030;-86093;-48395;-11435;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_31;17160031;-86009;-47000;-11433;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_32;17160032;-85679;-47206;-11435;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_33;17160033;-83980;-50825;-11439;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_34;17160034;-83968;-51208;-11436;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_35;17160035;-83136;-51339;-11440;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_36;17160036;-83381;-51591;-11434;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_37;17160037;-83881;-53366;-11461;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_38;17160038;-84029;-52965;-11433;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_39;17160039;-85296;-52364;-11434;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Gate_40;17160040;-84991;-52127;-11443;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
######################################################################

# Doors on region 17_17:

Automatic_Door;17170001;-85984;-20994;-8352;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17170002;-83984;-20994;-8352;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17170003;-81984;-20994;-8352;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17170004;-79984;-20994;-8352;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17170005;-77984;-20994;-8352;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17170006;-86578;-20400;-8352;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17170007;-85390;-20400;-8352;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
Automatic_Door;17170008;-84578;-20400;-8352;0;0;0;0;0;0;0;0;0;0;158250;644;518;False;False
